Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Location,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR
EMP0002266,Adrienne Velazquez,Sales,Sales Executive,11/01/2016,"Craigshire, China",2,9,Resigned,Remote,866848
EMP0002269,Shannon Mitchell,IT,Data Analyst,29/10/2018,"Lake Karenland, Tokelau",2,6,Active,Remote,794569
EMP0002272,Matthew Miller,Finance,Finance Manager,02/05/2015,"East Jacqueline, United Kingdom",3,10,Active,Remote,1700707
EMP0002273,Jamie Brown,IT,Software Engineer,19/08/2018,"North Michelleville, Japan",4,6,Active,On-site,1712997
EMP0002274,Ms. Vanessa Young,IT,Data Analyst,01/03/2016,"Leahfurt, Sri Lanka",5,9,Resigned,Remote,824229
EMP0002275,Jim Gilbert,Finance,Financial Analyst,18/12/2014,"Bridgesview, Sudan",1,10,Active,On-site,647389
EMP0002277,Karen Strong,Finance,Financial Analyst,01/11/2013,"Lake Pamela, Gambia",4,11,Active,On-site,1169860
EMP0002278,Cassandra Morse,HR,HR Executive,06/07/2019,"Khanmouth, British Indian Ocean Territory (Chagos Archipelago)",1,6,Active,On-site,486313
EMP0002280,Deborah Jones,HR,HR Executive,03/11/2018,"Douglasmouth, Burkina Faso",4,6,Active,Remote,628077
EMP0002281,Robert Ortiz,Sales,Account Manager,11/08/2013,"Watsonmouth, Ireland",1,12,Active,Remote,715882
EMP0002283,Joshua Burton,IT,Data Analyst,25/06/2024,"East Roseberg, Malaysia",1,1,Active,On-site,1110662
EMP0002284,Karla Peters,Sales,Business Development Manager,08/02/2025,"Bushmouth, Guernsey",4,0,Active,On-site,1646837
EMP0002285,Stephanie Rogers,IT,Software Engineer,25/10/2019,"East Alyssa, Myanmar",2,5,Active,Remote,608014
EMP0002286,Denise Marks,Finance,Financial Analyst,01/10/2011,"South Daniellebury, Burundi",5,13,Resigned,Remote,1479139
EMP0002287,John Coleman,IT,DevOps Engineer,10/04/2025,"West Tracie, India",1,0,Active,Remote,668638
EMP0002289,Lisa Schmidt,Marketing,SEO Specialist,09/01/2011,"Michelleburgh, Ukraine",1,14,Active,Remote,593216
EMP0002295,Patrick Anderson,Finance,Accountant,25/06/2015,"South Sarah, Zimbabwe",5,10,Active,On-site,712983
EMP0002298,Margaret Foley,Sales,Account Manager,16/06/2021,"North Samanthafurt, Comoros",2,4,Active,On-site,424828
EMP0002299,Makayla Hahn,Operations,Operations Executive,30/07/2021,"Nicholasburgh, Turkey",5,4,Active,Remote,669985
EMP0002300,Melissa Marsh,IT,Software Engineer,20/01/2017,"Valentineland, North Macedonia",4,8,Active,Remote,795218
EMP0002301,Benjamin Garcia,IT,DevOps Engineer,17/03/2024,"Williamsberg, Indonesia",1,1,Active,On-site,560050
EMP0002302,Courtney Peck,Finance,Accountant,29/03/2017,"North Philipfort, Saint Kitts and Nevis",4,8,Active,Remote,662222
EMP0002304,Jerry Morgan,Operations,Supply Chain Manager,23/03/2022,"Randyshire, Eritrea",5,3,Resigned,On-site,1137153
EMP0002305,Deanna Cooke,Operations,Supply Chain Manager,09/09/2023,"Berrychester, Bhutan",1,1,Resigned,Remote,757925
EMP0002306,Angela Green,Marketing,SEO Specialist,15/11/2020,"South Jessicamouth, Saudi Arabia",3,4,Active,On-site,898213
EMP0002309,Benjamin Campbell,R&D,Research Scientist,19/03/2025,"West Maurice, Burundi",3,0,Active,Remote,719503
EMP0002310,Caleb Skinner,Finance,Financial Analyst,22/04/2021,"East Scottton, Jamaica",1,4,Active,On-site,689754
EMP0002311,Christopher Vaughn,HR,HR Executive,23/06/2023,"Timothyport, Pakistan",3,2,Active,Remote,494860
EMP0002312,Timothy Williams,Sales,Business Development Manager,04/01/2024,"North Nicolestad, Cape Verde",5,1,Active,On-site,1029933
EMP0002314,Lisa Cochran,IT,Software Engineer,25/06/2019,"Reynoldstown, Guernsey",1,6,Active,Remote,1138718
EMP0002315,Lisa Sanford,Sales,Sales Executive,25/04/2019,"New Katherine, Guyana",2,6,Active,On-site,753985
EMP0002317,Robert Andrade,Sales,Account Manager,23/12/2023,"South Katherinechester, Madagascar",4,1,Resigned,Remote,1148308
EMP0002318,William Barrett,Sales,Sales Director,19/10/2010,"East Nicoleburgh, French Guiana",4,14,Resigned,On-site,1064979
EMP0002321,Charles Rose,IT,Software Engineer,15/04/2021,"Wisebury, El Salvador",4,4,Active,Remote,1208087
EMP0002325,David Allen,Operations,Operations Executive,06/11/2020,"Sotofurt, Hungary",2,4,Active,Remote,975528
EMP0002326,Michael Thomas,IT,DevOps Engineer,17/05/2011,"Port Erica, Niue",4,14,Active,On-site,535655
EMP0002327,Ian Rose,Marketing,SEO Specialist,03/08/2024,"South Angelaton, Guinea-Bissau",2,1,Active,Remote,544696
EMP0002331,Jeffrey Peterson,HR,HR Manager,29/09/2015,"Port Kelly, Latvia",3,9,Active,Remote,1184492
EMP0002332,Jamie Thompson,Marketing,Marketing Executive,28/12/2017,"West Austinfurt, Svalbard & Jan Mayen Islands",2,7,Active,On-site,584276
EMP0002333,Sarah Jones,IT,Data Analyst,19/02/2022,"Lynchtown, Cook Islands",4,3,Retired,Remote,907435
EMP0002334,Jonathan Allen,Sales,Sales Executive,12/07/2019,"Turnerport, Guinea",2,6,Active,Remote,868369
EMP0002336,Bryan Chan,Marketing,Marketing Executive,30/07/2024,"Garciahaven, Benin",5,1,Active,Remote,935894
EMP0002339,Jamie Walker,IT,Data Analyst,10/10/2018,"Gardnerchester, Ukraine",2,6,Active,Remote,904044
EMP0002340,Jacob Coleman,IT,Software Engineer,08/10/2020,"Allisonville, Poland",5,4,Active,On-site,714902
EMP0002341,Scott Lang,IT,Software Engineer,13/12/2012,"North Robert, Malaysia",1,12,Active,On-site,976364
EMP0002342,Todd Cole,IT,Software Engineer,06/09/2011,"Donaldbury, Sweden",3,13,Active,Remote,734737
EMP0002344,Anne Booker,Operations,Supply Chain Manager,14/06/2011,"North Amandastad, Iceland",4,14,Active,On-site,661259
EMP0002346,Yolanda Schultz,IT,Data Analyst,13/05/2013,"North Shellyshire, Zambia",5,12,Active,On-site,618440
EMP0002348,Tyler Mckay,Sales,Sales Executive,01/06/2014,"Shawnmouth, Barbados",1,11,Active,On-site,656900
EMP0002349,Angela Miller,IT,DevOps Engineer,29/01/2017,"West Randallmouth, Nicaragua",5,8,Resigned,Remote,1162887
EMP0002351,Mary Gray,IT,Software Engineer,01/02/2022,"Mayoview, Jamaica",4,3,Active,Remote,1512126
EMP0002352,Katie Davenport,Operations,Operations Executive,02/09/2024,"New Erica, Afghanistan",3,0,Active,Remote,843488
EMP0002354,Cindy Johnson,IT,Software Engineer,26/01/2017,"Smithville, Uzbekistan",3,8,Active,Remote,977916
EMP0002357,Jonathan Craig,Marketing,Marketing Executive,23/02/2019,"Lake Mary, Bolivia",2,6,Terminated,Remote,764603
EMP0002358,Keith Zimmerman,Marketing,Marketing Executive,13/08/2023,"New Melissaborough, Jordan",2,2,Active,Remote,413787
EMP0002359,Sarah Black,Sales,Account Manager,14/06/2016,"Davidland, Peru",5,9,Active,On-site,1198178
EMP0002361,Brittany Moore,Finance,CFO,04/08/2024,"Jacksonstad, Qatar",5,1,Active,Remote,487707
EMP0002364,Jason Haas,Operations,Logistics Coordinator,01/06/2018,"West David, Tuvalu",1,7,Resigned,On-site,519024
EMP0002366,Devin Murphy,Marketing,SEO Specialist,06/05/2012,"Linville, Kazakhstan",4,13,Active,Remote,629190
EMP0002368,Yvonne Schroeder,IT,Software Engineer,21/09/2021,"New Jayburgh, United States of America",2,3,Active,Remote,695523
EMP0002369,Ian Edwards,Sales,Business Development Manager,08/03/2016,"Wallfurt, Madagascar",3,9,Resigned,On-site,1166717
EMP0002372,Matthew Marshall,HR,Talent Acquisition Specialist,21/02/2021,"Gentrymouth, Kyrgyz Republic",3,4,Active,On-site,878855
EMP0002374,Anthony Wright,IT,Data Analyst,15/03/2025,"Devinton, Andorra",3,0,Active,On-site,549896
EMP0002375,James Brown,IT,Data Analyst,21/10/2014,"Lake Charlesberg, Andorra",1,10,Retired,On-site,937250
EMP0002378,Steven Garza,Marketing,SEO Specialist,24/12/2018,"Elizabethshire, Falkland Islands (Malvinas)",3,6,Active,On-site,812803
EMP0002379,David Hernandez,Sales,Sales Executive,06/06/2025,"New Anna, Burkina Faso",4,0,Active,On-site,507579
EMP0002381,Zachary Fuentes,Sales,Sales Director,25/03/2021,"Campbellside, Swaziland",3,4,Resigned,Remote,954238
EMP0002382,Mikayla Gomez,Operations,Operations Executive,08/12/2021,"East Anneborough, New Zealand",1,3,Active,Remote,509413
EMP0002384,Kimberly Hughes,IT,Data Analyst,21/01/2015,"New Joseph, Sweden",2,10,Active,Remote,704326
EMP0002386,Dr. Dawn Rocha,IT,Data Analyst,14/06/2020,"Baileyburgh, France",3,5,Active,Remote,442874
EMP0002387,Pamela Castaneda,IT,Data Analyst,10/10/2021,"West Tyler, Azerbaijan",2,3,Active,On-site,478241
EMP0002391,Joseph Acosta,Operations,Supply Chain Manager,16/11/2019,"Bradleyview, Guinea-Bissau",3,5,Resigned,Remote,826714
EMP0002392,Bruce Hall,IT,Data Analyst,30/06/2018,"East Kathrynville, Eritrea",4,7,Active,Remote,967335
EMP0002393,Meredith Reyes,Sales,Business Development Manager,10/01/2012,"East Jose, Tokelau",5,13,Active,Remote,1036228
EMP0002394,Morgan Houston,Marketing,SEO Specialist,01/02/2017,"North Tiffanyshire, North Macedonia",2,8,Active,Remote,998558
EMP0002395,Ashley Dunn,IT,Software Engineer,29/07/2017,"Brucestad, Gibraltar",4,8,Retired,On-site,909008
EMP0002397,Michael Browning,IT,Software Engineer,14/09/2020,"New Jeremyhaven, Faroe Islands",1,4,Active,Remote,1349530
EMP0002398,Jeremy Wilson,IT,Software Engineer,02/12/2016,"Johnshire, Congo",5,8,Active,Remote,625280
EMP0002405,Anthony Richard,Sales,Account Manager,25/03/2016,"Mendozabury, Belarus",1,9,Active,Remote,983431
EMP0002406,Steven Nielsen,Sales,Sales Director,13/12/2020,"West Brandon, Singapore",3,4,Retired,Remote,1144925
EMP0002407,Herbert Morales,Finance,Finance Manager,23/02/2023,"Anthonyburgh, Guinea",4,2,Active,On-site,1135929
EMP0002408,Jeffrey Martinez,HR,Talent Acquisition Specialist,14/11/2024,"Smithburgh, Niue",1,0,Active,Remote,551798
EMP0002410,Max Hall,Finance,CFO,27/01/2025,"Lake Heather, Equatorial Guinea",5,0,Active,Remote,819249
EMP0002412,Cynthia Whitehead DVM,Sales,Sales Executive,27/11/2023,"Brookschester, New Zealand",2,1,Active,On-site,460847
EMP0002413,Diane Patterson,IT,Software Engineer,22/01/2020,"Greenberg, Brazil",3,5,Retired,Remote,1041324
EMP0002414,Michele Knapp,IT,Data Analyst,18/03/2012,"New Craigville, Gabon",5,13,Active,Remote,708292
EMP0002417,Holly Hensley DVM,R&D,Research Scientist,01/01/2019,"Port Carl, Northern Mariana Islands",5,6,Active,On-site,628172
EMP0002419,Jose Franklin,IT,Software Engineer,27/08/2017,"Wallacefort, Guyana",4,7,Active,Remote,1675471
EMP0002420,Brittany Kelley,Sales,Sales Executive,24/09/2022,"North Cindy, Japan",4,2,Active,Remote,462727
EMP0002421,Thomas Nichols,Sales,Sales Executive,17/07/2019,"North Mark, Ethiopia",5,6,Resigned,On-site,433426
EMP0002426,James Riddle,R&D,Research Scientist,05/12/2023,"Andrewtown, Syrian Arab Republic",4,1,Active,Remote,557140
EMP0002428,Pamela Thompson,Sales,Account Manager,19/10/2016,"Brianville, New Zealand",2,8,Active,On-site,1045906
EMP0002429,Victoria Reyes,IT,IT Manager,31/05/2025,"Melissahaven, Gambia",2,0,Active,Remote,1263218
EMP0002430,Todd Jacobson,IT,Software Engineer,16/11/2024,"Harrischester, Mali",2,0,Active,Remote,1393049
EMP0002432,Mrs. Jennifer Bailey DDS,IT,IT Manager,07/06/2018,"South Victoria, China",5,7,Resigned,On-site,1968731
EMP0002433,Robin Small,Sales,Sales Executive,05/12/2022,"North Christopher, Madagascar",3,2,Terminated,On-site,539560
EMP0002434,Brandon Knight,Sales,Business Development Manager,19/02/2023,"East Tony, French Guiana",4,2,Active,On-site,1012304
EMP0002435,Robert Paul,Marketing,Content Strategist,27/05/2012,"Nelsonberg, Micronesia",3,13,Active,Remote,666806
EMP0002438,Stephen Flores,Sales,Sales Executive,13/09/2016,"Port Danielle, Dominican Republic",5,8,Active,Remote,562736
EMP0002441,Steven Lopez,IT,DevOps Engineer,06/10/2014,"South Jodifurt, Belize",4,10,Active,Remote,1195275
EMP0002442,Roberta Patton,IT,Software Engineer,23/04/2020,"Gwendolynmouth, United Arab Emirates",2,5,Active,On-site,1252756
EMP0002444,Ryan Cannon,Sales,Sales Executive,15/11/2021,"Wilsonbury, Belarus",4,3,Active,Remote,888056
EMP0002448,Katherine Beasley,IT,Software Engineer,09/05/2025,"Jonesshire, Serbia",2,0,Active,On-site,1114954
EMP0002449,Alison Houston,IT,Software Engineer,09/02/2017,"Nelsonport, United States of America",4,8,Active,On-site,1050550
EMP0002450,Joseph Wilson,Sales,Account Manager,31/01/2020,"Christopherside, New Caledonia",2,5,Active,On-site,909533
EMP0002452,Sandra Thompson,Marketing,SEO Specialist,06/04/2023,"Loveville, Monaco",3,2,Resigned,Remote,768965
EMP0002453,Matthew Rodriguez,Sales,Sales Executive,06/02/2016,"Port Noahside, Saudi Arabia",4,9,Resigned,Remote,805510
EMP0002454,Jennifer Lewis,Finance,Financial Analyst,02/09/2019,"Daltontown, Tokelau",1,5,Active,On-site,744107
EMP0002455,Sandra Jones,Marketing,SEO Specialist,01/09/2023,"Lake Jaredbury, Uganda",4,1,Active,Remote,466512
EMP0002458,Jason Quinn,Sales,Sales Executive,10/08/2015,"New Jessicahaven, Brazil",4,10,Resigned,On-site,583264
EMP0002459,Ross Cruz,R&D,Research Scientist,26/02/2023,"Adamsfort, Sweden",2,2,Active,On-site,472979
EMP0002461,Taylor Walker,IT,Software Engineer,01/03/2017,"Samueltown, Pitcairn Islands",5,8,Resigned,On-site,730786
EMP0002463,Angelica Meyer,IT,Software Engineer,27/05/2016,"Josephshire, Ireland",4,9,Resigned,On-site,1283788
EMP0002467,Gregory Davis,Operations,Operations Executive,04/10/2020,"South Jennifer, Rwanda",5,4,Active,On-site,632780
EMP0002469,Jessica Jarvis,IT,Software Engineer,27/05/2022,"West Christinaton, Nepal",1,3,Retired,On-site,1729978
EMP0002472,Darren Aguilar,Sales,Sales Executive,09/11/2012,"New Johnnymouth, Liechtenstein",3,12,Resigned,On-site,858725
EMP0002473,Billy Bradford,R&D,Product Developer,30/04/2021,"North Alicia, French Guiana",1,4,Active,On-site,832855
EMP0002475,David Riley,Operations,Operations Executive,16/01/2016,"South Anitachester, Taiwan",2,9,Active,Remote,1195755
EMP0002476,Casey Edwards,Sales,Sales Executive,17/03/2021,"Lake Nicholaston, Anguilla",1,4,Resigned,Remote,460563
EMP0002478,Tonya Goodman,Operations,Operations Executive,19/05/2014,"Sheltonfurt, Costa Rica",3,11,Active,On-site,993248
EMP0002482,Katherine Jordan,Sales,Account Manager,26/03/2018,"West Holly, Bolivia",1,7,Active,On-site,1160891
EMP0002483,Erin Grant,Marketing,Marketing Executive,09/12/2010,"Port Veronica, Nauru",5,14,Resigned,Remote,864637
EMP0002485,Wesley Baldwin,IT,Software Engineer,21/02/2011,"New Williamtown, Mexico",3,14,Active,On-site,1253115
EMP0002486,Wyatt Anderson,IT,Data Analyst,31/08/2018,"Marquezbury, Haiti",5,6,Active,Remote,468016
EMP0002487,Darren Nichols,IT,Software Engineer,04/06/2016,"Lake Janeview, Mozambique",5,9,Resigned,Remote,1368382
EMP0002494,Anthony Taylor,Marketing,Marketing Executive,18/11/2016,"Brownport, French Guiana",4,8,Active,On-site,453455
EMP0002498,Larry Brown,Operations,Operations Executive,28/09/2017,"New Daniel, Antigua and Barbuda",3,7,Active,Remote,754093
EMP0002499,John Walsh,IT,CTO,07/02/2024,"Knighttown, Cameroon",1,1,Active,On-site,715776
EMP0002500,Erica Lamb,HR,HR Executive,09/11/2018,"West Patrick, Algeria",2,6,Retired,Remote,707286
EMP0002507,Richard Smith,R&D,Research Scientist,24/03/2015,"South Barry, Mexico",4,10,Active,On-site,806140
EMP0002509,Diana Quinn,Sales,Account Manager,16/12/2017,"New Terrihaven, United States Virgin Islands",3,7,Active,On-site,453174
EMP0002512,Heather George,R&D,Research Scientist,01/12/2011,"Tracyview, United States Minor Outlying Islands",4,13,Resigned,On-site,1064679
EMP0002513,Brian Miles Jr.,HR,HR Director,01/05/2022,"Leblancchester, Latvia",3,3,Resigned,On-site,1001591
EMP0002514,Jillian Hicks,HR,HR Executive,18/02/2023,"South Sandra, Aruba",3,2,Active,On-site,730274
EMP0002515,Priscilla Snyder,IT,Software Engineer,09/04/2023,"Port Timothy, Western Sahara",1,2,Terminated,On-site,1086964
EMP0002516,Megan Jones,IT,DevOps Engineer,29/12/2016,"West Sergio, Bahamas",3,8,Active,On-site,421322
EMP0002518,Carlos Hawkins,Sales,Sales Executive,22/05/2024,"North Kirkberg, Rwanda",3,1,Active,Remote,711258
EMP0002519,Traci Nicholson,IT,Data Analyst,05/05/2023,"Conleymouth, Lithuania",1,2,Active,Remote,1192203
EMP0002520,Christian Patrick,HR,HR Manager,22/10/2015,"Lake Heather, Timor-Leste",2,9,Active,Remote,1718036
EMP0002522,Dr. Beth Kelly,Finance,Accountant,17/11/2021,"Gonzalezland, Malaysia",4,3,Resigned,Remote,743507
EMP0002523,Sara Wilcox,Operations,Operations Executive,03/06/2018,"Ballardborough, Iran",1,7,Active,Remote,1196969
EMP0002524,Leslie Parrish,Operations,Operations Executive,07/08/2017,"Vasqueztown, Armenia",2,8,Active,On-site,601960
EMP0002526,Lisa Johnson,HR,HR Executive,20/04/2018,"Jordanburgh, Iraq",1,7,Resigned,On-site,585667
EMP0002527,Anna Simmons,Finance,CFO,24/05/2024,"South Sarahton, Chile",2,1,Active,Remote,893831
EMP0002528,Heather Garcia,Sales,Sales Executive,26/12/2017,"North Rickeyport, Guernsey",4,7,Resigned,On-site,425967
EMP0002529,Guy Hanson,HR,HR Executive,07/06/2015,"Christineville, North Macedonia",2,10,Active,Remote,641077
EMP0002531,Dennis Gilbert,Marketing,SEO Specialist,15/05/2020,"Lake Heather, Tonga",1,5,Active,On-site,979820
EMP0002532,Kimberly Webster,Operations,Supply Chain Manager,22/08/2019,"East Jennifer, Panama",2,5,Active,On-site,1190082
EMP0002535,Tony Cohen,Finance,Financial Analyst,27/05/2025,"East Robert, Gambia",1,0,Active,Remote,785482
EMP0002536,Brian Marshall,IT,Data Analyst,17/11/2024,"Josechester, Gibraltar",3,0,Active,Remote,932132
EMP0002537,Kimberly Taylor,Sales,Account Manager,24/02/2025,"South Josephfort, Ireland",3,0,Active,On-site,1028510
EMP0002539,Diana Morrison,IT,Software Engineer,06/03/2022,"East Lauramouth, Yemen",1,3,Active,On-site,1365690
EMP0002541,Ann Craig,IT,Software Engineer,03/03/2025,"Lake Joseph, Egypt",4,0,Active,On-site,1255663
EMP0002542,Kimberly Murray,Operations,Logistics Coordinator,29/05/2020,"Jeffreyport, Sierra Leone",1,5,Active,Remote,776195
EMP0002544,Sonia Mills,IT,Software Engineer,07/04/2021,"South Elizabeth, Czech Republic",2,4,Active,On-site,738087
EMP0002546,Teresa Solis,Sales,Sales Executive,27/12/2024,"Robertside, Burundi",5,0,Active,On-site,857352
EMP0002547,David Reeves,Marketing,SEO Specialist,04/12/2017,"East Thomas, Saint Barthelemy",2,7,Active,On-site,920871
EMP0002549,Sara Mcdonald,Operations,Logistics Coordinator,01/06/2019,"Jaimechester, Syrian Arab Republic",1,6,Active,Remote,483911
EMP0002550,Andrew Villanueva,Finance,Financial Analyst,28/05/2015,"Paulstad, Tajikistan",2,10,Resigned,On-site,1319074
EMP0002555,Martha David,IT,Software Engineer,04/12/2019,"West Jenniferside, United Arab Emirates",3,5,Resigned,On-site,1773644
EMP0002556,Scott Le,Finance,Accountant,05/03/2017,"New Andrew, Pakistan",3,8,Active,Remote,590892
EMP0002558,Alexander Hurley,IT,Data Analyst,14/08/2021,"South Allison, Yemen",1,4,Active,On-site,1169575
EMP0002560,James Bell,Marketing,Content Strategist,07/05/2023,"West Mark, Paraguay",3,2,Terminated,On-site,423811
EMP0002562,Beth Anderson,Operations,Logistics Coordinator,22/10/2024,"South Ralphmouth, Mongolia",1,0,Active,Remote,471692
EMP0002565,Thomas Payne,Sales,Account Manager,16/09/2014,"New Kelly, Somalia",5,10,Resigned,On-site,1012090
EMP0002566,Darryl Harris,Marketing,Marketing Executive,23/08/2024,"Hillchester, United Kingdom",4,0,Active,On-site,1080815
EMP0002567,Brittany Vazquez,Sales,Business Development Manager,10/11/2023,"Floresside, North Macedonia",1,1,Active,On-site,1573494
EMP0002568,Elizabeth Perkins,Sales,Sales Director,11/03/2022,"East Adrianberg, Seychelles",3,3,Active,On-site,457349
EMP0002570,Elizabeth Stewart,R&D,Lab Technician,11/10/2012,"Jessicamouth, Gambia",4,12,Resigned,Remote,972545
EMP0002571,Cheryl Mcintyre,IT,Software Engineer,05/01/2025,"Heatherborough, Oman",3,0,Active,Remote,656573
EMP0002573,Kimberly Phillips,Marketing,SEO Specialist,18/10/2014,"Bowmanbury, Saint Kitts and Nevis",5,10,Active,Remote,990735
EMP0002575,Veronica Casey,Sales,Account Manager,10/09/2014,"Port Sherishire, Jordan",4,10,Active,On-site,1091902
EMP0002579,James Conley,Sales,Sales Director,12/02/2021,"Port Ashleyport, Tunisia",5,4,Resigned,Remote,571755
